paper_id,arxiv_id,title,authors,year,abstract,source_file,source_url,corpus_tier,mineru_markdown,file_hash_sha256,file_size_bytes,page_count,readable,first_page_text_chars,main_version,duplicate_of,exclusion_status,error
P-ARXIV-260723364,2607.23364,On the Impossibility of Unbiased and Length-Invariant Policy Optimization with Outcome Rewards,Fei Ding; Yongkang Zhang; Yuhao Liao; Zijian Zeng; Huiming Yang,2026,"Group Relative Policy Optimization (GRPO) is the dominant reinforcement learning algorithm for training reasoning capabilities in large language models, notably adopted by DeepSeek-R1. The recent improvement Dr. GRPO (COLM 2025) identifies the response-level length bias caused by per-trajectory length normalization in GRPO and proposes removing this normalization, claiming the resulting optimizer is ""unbiased."" We show that this claim is incomplete. Specifically, we establish an impossibility theorem: under the standard outcome reward + GRPO setting, no length-based weighting scheme can simultaneously achieve the following two properties. (P1) Gradient unbiasedness: the gradient estimator is an unbiased estimate of the true policy gradient. (P2) Length invariance: each trajectory's effective contribution to the gradient is independent of its token length. GRPO approximately satisfies P2 but violates P1; Dr. GRPO satisfies P1 but violates P2. We characterize the complete tradeoff spectrum via the parametric family f_alpha(L) = L^{alpha - 1}, where alpha = 0 recovers GRPO, alpha = 1 recovers Dr. GRPO, and provide quantitative analysis showing that Dr. GRPO's length bias can cause longer trajectories to dominate gradient updates by a factor proportional to the length ratio. Our results reveal that neither algorithm is universally ""done right""; they occupy opposite ends of a fundamental and unavoidable tradeoff.",01_corpus/raw/core_candidates/2607.23364v1_Unbiased-Length-Invariant-Impossibility.pdf,https://arxiv.org/abs/2607.23364,core15,01_corpus/text_cache/mineru/core_candidates/On_the_Impossibility_of_Unbiased_and_Length-Invariant_Policy_Optimization_with_Outcome_Rewards.md,7e7960e89324b982008412d7c85dcd9ab9fb9bd00626c342626a62891b4c6494,371322,7,true,3861,true,,,
P-ARXIV-150602629,1506.02629,Generalization in Adaptive Data Analysis and Holdout Reuse,Cynthia Dwork; Vitaly Feldman; Moritz Hardt; Toniann Pitassi; Omer Reingold; Aaron Roth,2015,"Overfitting is the bane of data analysts, even when data are plentiful. Formal approaches to understanding this problem focus on statistical inference and generalization of individual analysis procedures. Yet the practice of data analysis is an inherently interactive and adaptive process: new analyses and hypotheses are proposed after seeing the results of previous ones, parameters are tuned on the basis of obtained results, and datasets are shared and reused. An investigation of this gap has recently been initiated by the authors in (Dwork et al., 2014), where we focused on the problem of estimating expectations of adaptively chosen functions. In this paper, we give a simple and practical method for reusing a holdout (or testing) set to validate the accuracy of hypotheses produced by a learning algorithm operating on a training set. Reusing a holdout set adaptively multiple times can easily lead to overfitting to the holdout set itself. We give an algorithm that enables the validation of a large number of adaptively chosen hypotheses, while provably avoiding overfitting. We illustrate the advantages of our algorithm over the standard use of the holdout set via a simple synthetic experiment. We also formalize and address the general problem of data reuse in adaptive data analysis. We show how the differential-privacy based approach given in (Dwork et al., 2014) is applicable much more broadly to adaptive data analysis. We then show that a simple approach based on description length can also be used to give guarantees of statistical validity in adaptive settings. Finally, we demonstrate that these incomparable approaches can be unified via the notion of approximate max-information that we introduce.",01_corpus/raw/extended/1506.02629.pdf,https://arxiv.org/abs/1506.02629,extended,,dcfbb9aa401c62949123be2d74787c4f9cca48597f18860760ef1580ddb4bc71,705052,29,true,3354,true,,,
P-ARXIV-170508417,1705.08417,Reinforcement Learning with a Corrupted Reward Channel,Tom Everitt; Victoria Krakovna; Laurent Orseau; Marcus Hutter; Shane Legg,2017,"No real-world reward function is perfect. Sensory errors and software bugs may result in RL agents observing higher (or lower) rewards than they should. For example, a reinforcement learning agent may prefer states where a sensory error gives it the maximum reward, but where the true reward is actually small. We formalise this problem as a generalised Markov Decision Problem called Corrupt Reward MDP. Traditional RL methods fare poorly in CRMDPs, even under strong simplifying assumptions and when trying to compensate for the possibly corrupt rewards. Two ways around the problem are investigated. First, by giving the agent richer data, such as in inverse reinforcement learning and semi-supervised reinforcement learning, reward corruption stemming from systematic sensory errors may sometimes be completely managed. Second, by using randomisation to blunt the agent's optimisation, reward corruption can be partially managed under some assumptions.",01_corpus/raw/extended/1705.08417.pdf,https://arxiv.org/abs/1705.08417,extended,,68ed8a0dcadc93d5d494538d666cb09c428b7b81a1e8ff681a8d5f6fce153dad,1803164,24,true,2361,true,,,
P-ARXIV-180905596,1809.05596,The Generic Holdout: Preventing False-Discoveries in Adaptive Data Science,Preetum Nakkiran; Jarosław Błasiok,2018,"Adaptive data analysis has posed a challenge to science due to its ability to generate false hypotheses on moderately large data sets. In general, with non-adaptive data analyses (where queries to the data are generated without being influenced by answers to previous queries) a data set containing $n$ samples may support exponentially many queries in $n$. This number reduces to linearly many under naive adaptive data analysis, and even sophisticated remedies such as the Reusable Holdout (Dwork et. al 2015) only allow quadratically many queries in $n$. In this work, we propose a new framework for adaptive science which exponentially improves on this number of queries under a restricted yet scientifically relevant setting, where the goal of the scientist is to find a single (or a few) true hypotheses about the universe based on the samples. Such a setting may describe the search for predictive factors of some disease based on medical data, where the analyst may wish to try a number of predictive models until a satisfactory one is found. Our solution, the Generic Holdout, involves two simple ingredients: (1) a partitioning of the data into a exploration set and a holdout set and (2) a limited exposure strategy for the holdout set. An analyst is free to use the exploration set arbitrarily, but when testing hypotheses against the holdout set, the analyst only learns the answer to the question: ""Is the given hypothesis true (empirically) on the holdout set?"" -- and no more information, such as ""how well"" the hypothesis fits the holdout set. The resulting scheme is immediate to analyze, but despite its simplicity we do not believe our method is obvious, as evidenced by the many violations in practice. Our proposal can be seen as an alternative to pre-registration, and allows researchers to get the benefits of adaptive data analysis without the problems of adaptivity.",01_corpus/raw/extended/1809.05596.pdf,https://arxiv.org/abs/1809.05596,extended,,2c64529b9e5381fa7a2d39f2c6920e45d98370ce1a7534e4ef5985372b92799d,227145,13,true,3769,true,,,
P-ARXIV-190804734,1908.04734,Reward Tampering Problems and Solutions in Reinforcement Learning: A Causal Influence Diagram Perspective,Tom Everitt; Marcus Hutter; Ramana Kumar; Victoria Krakovna,2019,"Can humans get arbitrarily capable reinforcement learning (RL) agents to do their bidding? Or will sufficiently capable RL agents always find ways to bypass their intended objectives by shortcutting their reward signal? This question impacts how far RL can be scaled, and whether alternative paradigms must be developed in order to build safe artificial general intelligence. In this paper, we study when an RL agent has an instrumental goal to tamper with its reward process, and describe design principles that prevent instrumental goals for two different types of reward tampering (reward function tampering and RF-input tampering). Combined, the design principles can prevent both types of reward tampering from being instrumental goals. The analysis benefits from causal influence diagrams to provide intuitive yet precise formalizations.",01_corpus/raw/extended/1908.04734.pdf,https://arxiv.org/abs/1908.04734,extended,,9710aad1b99df97617b46b5ef69fa9ba126be8b913ff2d11df94b795af980d59,407864,36,true,1636,true,,,
P-ARXIV-201210315,2012.10315,"Kernel Methods for Unobserved Confounding: Negative Controls, Proxies, and Instruments",Rahul Singh,2020,"Negative control is a strategy for learning the causal relationship between treatment and outcome in the presence of unmeasured confounding. The treatment effect can nonetheless be identified if two auxiliary variables are available: a negative control treatment (which has no effect on the actual outcome), and a negative control outcome (which is not affected by the actual treatment). These auxiliary variables can also be viewed as proxies for a traditional set of control variables, and they bear resemblance to instrumental variables. I propose a family of algorithms based on kernel ridge regression for learning nonparametric treatment effects with negative controls. Examples include dose response curves, dose response curves with distribution shift, and heterogeneous treatment effects. Data may be discrete or continuous, and low, high, or infinite dimensional. I prove uniform consistency and provide finite sample rates of convergence. I estimate the dose response curve of cigarette smoking on infant birth weight adjusting for unobserved confounding due to household income, using a data set of singleton births in the state of Pennsylvania between 1989 and 1991.",01_corpus/raw/extended/2012.10315.pdf,https://arxiv.org/abs/2012.10315,extended,,fb028d68b158507cccbaf08c53f56ca67d78fd3ef545cfcd34a51663baa7e7e7,3110063,94,true,2149,true,,,
P-ARXIV-211015332,2110.15332,Proximal Reinforcement Learning: Efficient Off-Policy Evaluation in Partially Observed Markov Decision Processes,Andrew Bennett; Nathan Kallus,2021,"In applications of offline reinforcement learning to observational data, such as in healthcare or education, a general concern is that observed actions might be affected by unobserved factors, inducing confounding and biasing estimates derived under the assumption of a perfect Markov decision process (MDP) model. Here we tackle this by considering off-policy evaluation in a partially observed MDP (POMDP). Specifically, we consider estimating the value of a given target policy in a POMDP given trajectories with only partial state observations generated by a different and unknown policy that may depend on the unobserved state. We tackle two questions: what conditions allow us to identify the target policy value from the observed data and, given identification, how to best estimate it. To answer these, we extend the framework of proximal causal inference to our POMDP setting, providing a variety of settings where identification is made possible by the existence of so-called bridge functions. We then show how to construct semiparametrically efficient estimators in these settings. We term the resulting framework proximal reinforcement learning (PRL). We demonstrate the benefits of PRL in an extensive simulation study and on the problem of sepsis management.",01_corpus/raw/extended/2110.15332.pdf,https://arxiv.org/abs/2110.15332,extended,,cbdcdcba178ed92638e88dc91315873619a936e074d8d9fb0c2600fe1c1dc889,1182545,55,true,4313,true,,,
P-ARXIV-220913085,2209.13085,Defining and Characterizing Reward Hacking,Joar Skalse; Nikolaus H. R. Howe; Dmitrii Krasheninnikov; David Krueger,2022,"We provide the first formal definition of reward hacking, a phenomenon where optimizing an imperfect proxy reward function leads to poor performance according to the true reward function. We say that a proxy is unhackable if increasing the expected proxy return can never decrease the expected true return. Intuitively, it might be possible to create an unhackable proxy by leaving some terms out of the reward function (making it ""narrower"") or overlooking fine-grained distinctions between roughly equivalent outcomes, but we show this is usually not the case. A key insight is that the linearity of reward (in state-action visit counts) makes unhackability a very strong condition. In particular, for the set of all stochastic policies, two reward functions can only be unhackable if one of them is constant. We thus turn our attention to deterministic policies and finite sets of stochastic policies, where non-trivial unhackable pairs always exist, and establish necessary and sufficient conditions for the existence of simplifications, an important special case of unhackability. Our results reveal a tension between using reward functions to specify narrow tasks and aligning AI systems with human values.",01_corpus/raw/extended/2209.13085.pdf,https://arxiv.org/abs/2209.13085,extended,,d9a8567f6d5bc9fa23754b93391b02aac7750c29240b86a89c5248b048cbe8fc,849540,23,true,3320,true,,,
P-ARXIV-221010768,2210.10768,Anytime-valid off-policy inference for contextual bandits,Ian Waudby-Smith; Lili Wu; Aaditya Ramdas; Nikos Karampatziakis; Paul Mineiro,2022,"Contextual bandit algorithms are ubiquitous tools for active sequential experimentation in healthcare and the tech industry. They involve online learning algorithms that adaptively learn policies over time to map observed contexts $X_t$ to actions $A_t$ in an attempt to maximize stochastic rewards $R_t$. This adaptivity raises interesting but hard statistical inference questions, especially counterfactual ones: for example, it is often of interest to estimate the properties of a hypothetical policy that is different from the logging policy that was used to collect the data -- a problem known as ``off-policy evaluation'' (OPE). Using modern martingale techniques, we present a comprehensive framework for OPE inference that relax unnecessary conditions made in some past works, significantly improving on them both theoretically and empirically. Importantly, our methods can be employed while the original experiment is still running (that is, not necessarily post-hoc), when the logging policy may be itself changing (due to learning), and even if the context distributions are a highly dependent time-series (such as if they are drifting over time). More concretely, we derive confidence sequences for various functionals of interest in OPE. These include doubly robust ones for time-varying off-policy mean reward values, but also confidence bands for the entire cumulative distribution function of the off-policy reward distribution. All of our methods (a) are valid at arbitrary stopping times (b) only make nonparametric assumptions, (c) do not require importance weights to be uniformly bounded and if they are, we do not need to know these bounds, and (d) adapt to the empirical variance of our estimators. In summary, our methods enable anytime-valid off-policy inference using adaptively collected contextual bandit data.",01_corpus/raw/extended/2210.10768.pdf,https://arxiv.org/abs/2210.10768,extended,,2a3831c5ed4a5bd0d4372046b8b806743515cc0ff7a5baf58661d7341ad786a6,1270756,43,true,3539,true,,,
P-ARXIV-230906657,2309.06657,Statistical Rejection Sampling Improves Preference Optimization,Tianqi Liu; Yao Zhao; Rishabh Joshi; Misha Khalman; Mohammad Saleh; Peter J. Liu; Jialu Liu,2023,"Improving the alignment of language models with human preferences remains an active research challenge. Previous approaches have primarily utilized Reinforcement Learning from Human Feedback (RLHF) via online RL methods such as Proximal Policy Optimization (PPO). Recently, offline methods such as Sequence Likelihood Calibration (SLiC) and Direct Preference Optimization (DPO) have emerged as attractive alternatives, offering improvements in stability and scalability while maintaining competitive performance. SLiC refines its loss function using sequence pairs sampled from a supervised fine-tuned (SFT) policy, while DPO directly optimizes language models based on preference data, foregoing the need for a separate reward model. However, the maximum likelihood estimator (MLE) of the target optimal policy requires labeled preference pairs sampled from that policy. DPO's lack of a reward model constrains its ability to sample preference pairs from the optimal policy, and SLiC is restricted to sampling preference pairs only from the SFT policy. To address these limitations, we introduce a novel approach called Statistical Rejection Sampling Optimization (RSO) that aims to source preference data from the target optimal policy using rejection sampling, enabling a more accurate estimation of the optimal policy. We also propose a unified framework that enhances the loss functions used in both SLiC and DPO from a preference modeling standpoint. Through extensive experiments across three diverse tasks, we demonstrate that RSO consistently outperforms both SLiC and DPO on evaluations from both Large Language Model (LLM) and human raters.",01_corpus/raw/extended/2309.06657.pdf,https://arxiv.org/abs/2309.06657,extended,,fe3fbb883e3bd62db2cc706bbbcfc773de86f7bf37502f9fd8b9a930722c42a9,2740571,20,true,3700,true,,,
P-ARXIV-230916240,2309.16240,Beyond Reverse KL: Generalizing Direct Preference Optimization with Diverse Divergence Constraints,Chaoqi Wang; Yibo Jiang; Chenghao Yang; Han Liu; Yuxin Chen,2023,"The increasing capabilities of large language models (LLMs) raise opportunities for artificial general intelligence but concurrently amplify safety concerns, such as potential misuse of AI systems, necessitating effective AI alignment. Reinforcement Learning from Human Feedback (RLHF) has emerged as a promising pathway towards AI alignment but brings forth challenges due to its complexity and dependence on a separate reward model. Direct Preference Optimization (DPO) has been proposed as an alternative, and it remains equivalent to RLHF under the reverse KL regularization constraint. This paper presents $f$-DPO, a generalized approach to DPO by incorporating diverse divergence constraints. We show that under certain $f$-divergences, including Jensen-Shannon divergence, forward KL divergences and $α$-divergences, the complex relationship between the reward and optimal policy can also be simplified by addressing the Karush-Kuhn-Tucker conditions. This eliminates the need for estimating the normalizing constant in the Bradley-Terry model and enables a tractable mapping between the reward function and the optimal policy. Our approach optimizes LLMs to align with human preferences in a more efficient and supervised manner under a broad set of divergence constraints. Empirically, adopting these divergences ensures a balance between alignment performance and generation diversity. Importantly, $f$-DPO outperforms PPO-based methods in divergence efficiency, and divergence constraints directly influence expected calibration error (ECE).",01_corpus/raw/extended/2309.16240.pdf,https://arxiv.org/abs/2309.16240,extended,,0e1741298556553e34e4ddd0deaba2ed93595644993cf6e379c807681d76f006,838823,30,true,3627,true,,,
P-ARXIV-231003708,2310.03708,Beyond One-Preference-Fits-All Alignment: Multi-Objective Direct Preference Optimization,Zhanhui Zhou; Jie Liu; Jing Shao; Xiangyu Yue; Chao Yang; Wanli Ouyang; Yu Qiao,2023,"A single language model, even when aligned with labelers through reinforcement learning from human feedback (RLHF), may not suit all human preferences. Recent approaches therefore prefer customization, gathering multi-dimensional feedback, and creating distinct reward models for each dimension. Different language models are then optimized for various preferences using multi-objective RLHF (MORLHF) with varying reward weights. However, RL fine-tuning is unstable and resource-heavy, especially with diverse and usually conflicting objectives. In this paper, we present Multi-Objective Direct Preference Optimization (MODPO), an RL-free extension of Direct Preference Optimization (DPO) for multiple alignment objectives. Essentially, MODPO folds language modeling directly into reward modeling, training language models as implicit collective reward models that combine all objectives with specific weights. MODPO theoretically yields the same optimal solutions as MORLHF but is practically more stable and efficient. Empirical results in safety alignment and long-form question answering show that MODPO matches or outperforms existing methods, producing a Pareto front of language models catering to diverse preferences with three times less computational resources compared to MORLHF. Code is available at https://github.com/ZHZisZZ/modpo.",01_corpus/raw/extended/2310.03708.pdf,https://arxiv.org/abs/2310.03708,extended,,907bc036aa770438a2e3e695e451d662bfe8d6075d97799817b7b40748e072a9,2318431,28,true,4309,true,,,
P-ARXIV-231004373,2310.04373,Confronting Reward Model Overoptimization with Constrained RLHF,Ted Moskovitz; Aaditya K. Singh; DJ Strouse; Tuomas Sandholm; Ruslan Salakhutdinov; Anca D. Dragan; Stephen McAleer,2023,"Large language models are typically aligned with human preferences by optimizing $\textit{reward models}$ (RMs) fitted to human feedback. However, human preferences are multi-faceted, and it is increasingly common to derive reward from a composition of simpler reward models which each capture a different aspect of language quality. This itself presents a challenge, as it is difficult to appropriately weight these component RMs when combining them. Compounding this difficulty, because any RM is only a proxy for human evaluation, this process is vulnerable to $\textit{overoptimization}$, wherein past a certain point, accumulating higher reward is associated with worse human ratings. In this paper, we perform, to our knowledge, the first study on overoptimization in composite RMs, showing that correlation between component RMs has a significant effect on the locations of these points. We then introduce an approach to solve this issue using constrained reinforcement learning as a means of preventing the agent from exceeding each RM's threshold of usefulness. Our method addresses the problem of weighting component RMs by learning dynamic weights, naturally expressed by Lagrange multipliers. As a result, each RM stays within the range at which it is an effective proxy, improving evaluation performance. Finally, we introduce an adaptive method using gradient-free optimization to identify and optimize towards these points during a single run.",01_corpus/raw/extended/2310.04373.pdf,https://arxiv.org/abs/2310.04373,extended,,99683405d6cf0c184706264c369b2baca9a6e085cff3e434bf870852e25b19a2,960259,24,true,3175,true,,,
P-ARXIV-231012036,2310.12036,A General Theoretical Paradigm to Understand Learning from Human Preferences,Mohammad Gheshlaghi Azar; Mark Rowland; Bilal Piot; Daniel Guo; Daniele Calandriello; Michal Valko; Rémi Munos,2023,"The prevalent deployment of learning from human preferences through reinforcement learning (RLHF) relies on two important approximations: the first assumes that pairwise preferences can be substituted with pointwise rewards. The second assumes that a reward model trained on these pointwise rewards can generalize from collected data to out-of-distribution data sampled by the policy. Recently, Direct Preference Optimisation (DPO) has been proposed as an approach that bypasses the second approximation and learn directly a policy from collected data without the reward modelling stage. However, this method still heavily relies on the first approximation. In this paper we try to gain a deeper theoretical understanding of these practical algorithms. In particular we derive a new general objective called $Ψ$PO for learning from human preferences that is expressed in terms of pairwise preferences and therefore bypasses both approximations. This new general objective allows us to perform an in-depth analysis of the behavior of RLHF and DPO (as special cases of $Ψ$PO) and to identify their potential pitfalls. We then consider another special case for $Ψ$PO by setting $Ψ$ simply to Identity, for which we can derive an efficient optimisation procedure, prove performance guarantees and demonstrate its empirical superiority to DPO on some illustrative examples.",01_corpus/raw/extended/2310.12036.pdf,https://arxiv.org/abs/2310.12036,extended,,4a2f9e715c9031dfe4623df0f82df5dafedc94ede51568122cdf495a10d0630b,1103888,13,true,3790,true,,,
P-ARXIV-231016960,2310.16960,Privately Aligning Language Models with Reinforcement Learning,Fan Wu; Huseyin A. Inan; Arturs Backurs; Varun Chandrasekaran; Janardhan Kulkarni; Robert Sim,2023,"Positioned between pre-training and user deployment, aligning large language models (LLMs) through reinforcement learning (RL) has emerged as a prevailing strategy for training instruction following-models such as ChatGPT. In this work, we initiate the study of privacy-preserving alignment of LLMs through Differential Privacy (DP) in conjunction with RL. Following the influential work of Ziegler et al. (2020), we study two dominant paradigms: (i) alignment via RL without human in the loop (e.g., positive review generation) and (ii) alignment via RL from human feedback (RLHF) (e.g., summarization in a human-preferred way). We give a new DP framework to achieve alignment via RL, and prove its correctness. Our experimental results validate the effectiveness of our approach, offering competitive utility while ensuring strong privacy protections.",01_corpus/raw/extended/2310.16960.pdf,https://arxiv.org/abs/2310.16960,extended,,98e8eede86569f2d42eb1c43b9a99e5fc9de8fc19ed0ac2d561077ec3f3b9768,1307937,19,true,3555,true,,,
